matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
GS,1100493113,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-0 6-3,,800175786,DA,,Kym Ruddell,AUS,800176390,DA,,Diana Flickier,ARG
GS,1100493133,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-2 7-6,,800176402,DA,,Hana Strachonova,TCH,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1100493135,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-3 6-4,,800175594,DA,,Elvira Weisenberger,ARG,800176046,DA,,Jan Wilton,AUS
GS,1100493136,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-2 6-2,,800176400,DA,,Claudia Casabianca,ARG,800175116,DA,,Maria-Teresa Nasuelli,ITA
GS,1100493140,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800176273,DA,,Viviana Segal,ARG,800176389,DA,,Catherine Chevalier,FRA
GS,1100493142,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,3-6 6-1 7-5,,800176405,DA,,Adriana Villagran-Reami,ARG,800176360,DA,,Amanda Tobin-Dingwall,AUS
GS,1100493150,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,7-6 7-5,,800176400,DA,,Claudia Casabianca,ARG,800175594,DA,,Elvira Weisenberger,ARG
GS,1100493152,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-4 6-4,,800176273,DA,,Viviana Segal,ARG,800175117,DA,,Daniela Marzano,ITA
GS,1100493153,1977-05-16,1020000101,Roland Garros,GS,Clay,France,,Q,6-4 6-4,,800175114,DA,,Sylvie Rual,FRA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020005282,1977-05-23,1020000101,Roland Garros,GS,Clay,France,,M,6-2 6-3,,800174416,DA,,Raquel Giscafre,ARG,800175034,DA,,Sharon Walsh-Pete,USA
GS,1020005292,1977-05-23,1020000101,Roland Garros,GS,Clay,France,,M,6-0 6-0,,800176273,Q,,Viviana Segal,ARG,800174278,DA,6,Lesley Hunt,AUS
GS,1020005293,1977-05-23,1020000101,Roland Garros,GS,Clay,France,,M,6-1 4-6 10-8,,800175326,DA,,Lesley Charles,GBR,800176400,Q,,Claudia Casabianca,ARG
GS,1020005309,1977-05-23,1020000101,Roland Garros,GS,Clay,France,,M,6-4 6-2,,800175842,DA,4,Regina Marsikova,TCH,800174416,DA,,Raquel Giscafre,ARG
GS,1020005314,1977-05-23,1020000101,Roland Garros,GS,Clay,France,,M,4-6 6-3 6-3,,800175670,DA,,Linky Boshoff,RSA,800176273,Q,,Viviana Segal,ARG
GS,1100488405,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,2-6 6-1 6-2,,800176683,DA,,Emilse Rapponi-Longo,ARG,800176397,DA,,Margaret Riley,USA
GS,1100488411,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,6-3 6-4,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176062,DA,,Chris Newton,NZL
GS,1100488421,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,7-6 4-6 6-1,,800176357,DA,,Mary Sawyer,AUS,800175594,DA,,Elvira Weisenberger,ARG
GS,1100488431,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800176400,DA,,Claudia Casabianca,ARG,800176404,LL,,Anne Hobbs,GBR
GS,1100489551,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,6-1 7-6,,800176673,Q,,Hana Mandlikova,TCH,800176683,DA,,Emilse Rapponi-Longo,ARG
GS,1100489554,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,7-5 6-1,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176224,DA,,Sue Saliba,AUS
GS,1100489564,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,6-4 6-3,,800176400,DA,,Claudia Casabianca,ARG,800175720,DA,,Sally Greer,USA
GS,1100489596,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,6-2 6-2,,800176408,DA,,Ivanna Madruga-Osses,ARG,800175117,DA,,Daniela Marzano,ITA
GS,1100489601,1978-05-22,1020000102,Roland Garros,GS,Clay,France,,Q,6-2 5-7 6-2,,800173654,DA,,Lesley Bowrey,AUS,800176400,DA,,Claudia Casabianca,ARG
GS,1020005341,1978-05-29,1020000102,Roland Garros,GS,Clay,France,,M,7-6 6-1,,800176402,DA,,Hana Strachonova,TCH,800174416,DA,,Raquel Giscafre,ARG
GS,1020005349,1978-05-29,1020000102,Roland Garros,GS,Clay,France,,M,4-6 6-0 6-4,,800174124,Q,,Helga Masthoff,FRG,800176408,Q,,Ivanna Madruga-Osses,ARG
GS,1020005358,1978-05-29,1020000102,Roland Garros,GS,Clay,France,,M,6-4 6-3,,800176273,DA,,Viviana Segal,ARG,800176401,DA,,Nina Bohm,SWE
GS,1020005379,1978-05-29,1020000102,Roland Garros,GS,Clay,France,,M,6-4 4-6 6-3,,800176273,DA,,Viviana Segal,ARG,800173888,DA,4,Nancy Richey,USA
GS,1020005389,1978-05-29,1020000102,Roland Garros,GS,Clay,France,,M,6-4 6-3,,800175635,DA,,Brigitte Simon-Glinel,FRA,800176273,DA,,Viviana Segal,ARG
GS,1020005401,1979-05-28,1020000103,Roland Garros,GS,Clay,France,,M,7-6 6-1,,800176063,DA,,Patricia Medrado,BRA,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1020005406,1979-05-28,1020000103,Roland Garros,GS,Clay,France,,M,6-0 6-3,,800174229,DA,8,Betty Stove,NED,800176273,DA,,Viviana Segal,ARG
GS,1020005408,1979-05-28,1020000103,Roland Garros,GS,Clay,France,,M,6-4 7-6,,800176683,DA,,Emilse Rapponi-Longo,ARG,800174654,DA,,Cynthia Doerner,AUS
GS,1020005417,1979-05-28,1020000103,Roland Garros,GS,Clay,France,,M,2-6 7-6 8-6,,800175022,DA,,Betty-Ann Dent,USA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020005435,1979-05-28,1020000103,Roland Garros,GS,Clay,France,,M,6-2 6-1,,800175560,DA,3,Dianne Balestrat,AUS,800176683,DA,,Emilse Rapponi-Longo,ARG
GS,1100477602,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,6-2 6-3,,800176405,DA,,Adriana Villagran-Reami,ARG,800176399,DA,,Elizabeth Dinopoulos,FRA
GS,1100477615,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,6-4 7-5,,800177398,DA,,Liliana Giussani,ARG,800177045,DA,,Maria Romanov,ROU
GS,1100477619,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,4-6 6-1 6-1,,800176402,DA,,Hana Strachonova,TCH,800177449,DA,,Andrea Tiezzi,ARG
GS,1100477623,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,6-4 1-6 6-4,,800176400,DA,,Claudia Casabianca,ARG,800101293,DA,,Jeske Van Erven,NED
GS,1100477647,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,7-6 7-6,,800176249,DA,,Petra Delhees-Jauch,SUI,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1100477653,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,6-4 6-2,,800176711,DA,,Corinne Vanier,FRA,800177398,DA,,Liliana Giussani,ARG
GS,1100477657,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,2-6 6-4 6-3,,800176400,DA,,Claudia Casabianca,ARG,800177409,DA,,Patrizia Murgo,ITA
GS,1100477666,1980-05-19,1020000104,Roland Garros,GS,Clay,France,,Q,6-4 6-1,,800176400,DA,,Claudia Casabianca,ARG,800177047,DA,,Marcella Mesker,NED
GS,1020005464,1980-05-26,1020000104,Roland Garros,GS,Clay,France,,M,6-4 6-2,,800700132,Q,,Nanette Schutte,NED,800176400,Q,,Claudia Casabianca,ARG
GS,1020005472,1980-05-26,1020000104,Roland Garros,GS,Clay,France,,M,6-1 6-0,,800176408,DA,,Ivanna Madruga-Osses,ARG,800174877,DA,,Laura Du Pont,USA
GS,1020005499,1980-05-26,1020000104,Roland Garros,GS,Clay,France,,M,6-1 6-2,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176495,DA,13,Caroline Stoll,USA
GS,1020005512,1980-05-26,1020000104,Roland Garros,GS,Clay,France,,M,6-0 6-7 6-2,,800176408,DA,,Ivanna Madruga-Osses,ARG,800174012,DA,4,Virginia Wade,GBR
GS,1020005519,1980-05-26,1020000104,Roland Garros,GS,Clay,France,,M,6-2 6-3,,800176673,DA,7,Hana Mandlikova,TCH,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1100458161,1981-05-25,1020000105,Roland Garros,GS,Clay,France,,M,6-4 6-0,,800175360,DA,1,Chris Evert,USA,800176400,DA,,Claudia Casabianca,ARG
GS,1100458178,1981-05-25,1020000105,Roland Garros,GS,Clay,France,,M,6-7 7-5 6-1,,800177398,DA,,Liliana Giussani,ARG,800175647,DA,,Naoko Sato,JPN
GS,1100458181,1981-05-25,1020000105,Roland Garros,GS,Clay,France,,M,6-1 6-1,,800176408,DA,14,Ivanna Madruga-Osses,ARG,800176767,DA,,Marianne Van Der Torre,NED
GS,1100458201,1981-05-25,1020000105,Roland Garros,GS,Clay,France,,M,6-0 6-3,,800175597,DA,7,Mima Jausovec,YUG,800177398,DA,,Liliana Giussani,ARG
GS,1100458203,1981-05-25,1020000105,Roland Garros,GS,Clay,France,,M,2-6 6-4 6-3,,800176401,DA,,Nina Bohm,SWE,800176408,DA,14,Ivanna Madruga-Osses,ARG
GS,1100455281,1982-05-17,1020000106,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800177709,DA,,Pascale Paradis-Mangon,FRA,800177398,DA,,Liliana Giussani,ARG
GS,1100454020,1982-05-24,1020000106,Roland Garros,GS,Clay,France,,M,6-0 6-4,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176177,DA,,Rene Blount,USA
GS,1100454101,1982-05-24,1020000106,Roland Garros,GS,Clay,France,,M,6-4 1-6 6-4,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176406,DA,6,Sylvia Hanika,FRG
GS,1100454125,1982-05-24,1020000106,Roland Garros,GS,Clay,France,,M,6-1 6-2,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176370,DA,,Stacy Margolin,USA
GS,1100454137,1982-05-24,1020000106,Roland Garros,GS,Clay,France,,M,6-4 6-2,,800175596,DA,11,Virginia Ruzici,ROU,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1100452554,1983-05-16,1020000107,Roland Garros,GS,Clay,France,,Q,6-4 2-6 8-6,,800177449,DA,,Andrea Tiezzi,ARG,800178152,DA,,Antonella Canapi,ITA
GS,1100452581,1983-05-16,1020000107,Roland Garros,GS,Clay,France,,Q,6-4 6-4,,800176727,DA,13,Kate Brasher,GBR,800177449,DA,,Andrea Tiezzi,ARG
GS,1100453632,1983-05-23,1020000107,Roland Garros,GS,Clay,France,,M,6-3 6-4,,800175597,DA,,Mima Jausovec,YUG,800177398,DA,,Liliana Giussani,ARG
GS,1100453656,1983-05-23,1020000107,Roland Garros,GS,Clay,France,,M,4-6 6-3 6-4,,800176408,DA,,Ivanna Madruga-Osses,ARG,800176209,DA,,Yvonne Vermaak,RSA
GS,1100453667,1983-05-23,1020000107,Roland Garros,GS,Clay,France,,M,4-6 7-6 6-1,,800176673,DA,8,Hana Mandlikova,TCH,800176683,DA,,Emilse Rapponi-Longo,ARG
GS,1100453709,1983-05-23,1020000107,Roland Garros,GS,Clay,France,,M,6-0 6-1,,800176408,DA,,Ivanna Madruga-Osses,ARG,800177020,DA,,Susan Mascarin,USA
GS,1100453736,1983-05-23,1020000107,Roland Garros,GS,Clay,France,,M,6-3 6-4,,800176408,DA,,Ivanna Madruga-Osses,ARG,800177639,DA,,Lisa Bonder-Kreiss,USA
GS,1100453747,1983-05-23,1020000107,Roland Garros,GS,Clay,France,,M,6-3 6-2,,800177798,DA,,Gretchen Rush,USA,800176408,DA,,Ivanna Madruga-Osses,ARG
GS,1020005911,1984-05-28,1020000108,Roland Garros,GS,Clay,France,,M,6-2 7-6(2),,800178014,DA,,Steffi Graf,FRG,800176683,DA,,Emilse Rapponi-Longo,ARG
GS,1020005929,1984-05-28,1020000108,Roland Garros,GS,Clay,France,,M,2-6 7-5 6-1,,800177695,Q,,Petra Feucht,FRG,800176408,DA,16,Ivanna Madruga-Osses,ARG
GS,1020006054,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-2 6-0,,800176405,DA,,Adriana Villagran-Reami,ARG,800717726,DA,,Rina Einy,GBR
GS,1020006072,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-2 6-2,,800178604,DA,14,Gabriela Sabatini,ARG,800177396,DA,,Lilian Kelaidis,SUI
GS,1020006076,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-4 7-5,,800178522,DA,,Cecille Calmette,FRA,800178275,DA,,Mercedes Paz,ARG
GS,1020006107,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,3-6 6-1 6-4,,800176405,DA,,Adriana Villagran-Reami,ARG,800176896,DA,,Ann Henricksson,USA
GS,1020006116,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-0 6-2,,800178604,DA,14,Gabriela Sabatini,ARG,800177792,Q,,Penny Barg-Mager,USA
GS,1020006134,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-0 6-1,,800178270,DA,,Debbie Spence-Nasim,USA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020006138,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-1 7-6(2),,800178604,DA,14,Gabriela Sabatini,ARG,800176919,DA,,Anne White,USA
GS,1020006149,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-0 1-6 7-5,,800178604,DA,14,Gabriela Sabatini,ARG,800176678,DA,,Rosalyn Nideffer,RSA
GS,1020006155,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-3 1-6 7-5,,800178604,DA,14,Gabriela Sabatini,ARG,800177976,DA,4,Manuela Maleeva-Fragniere,BUL
GS,1020006158,1985-05-27,1020000109,Roland Garros,GS,Clay,France,,M,6-4 6-1,,800175360,DA,2,Chris Evert,USA,800178604,DA,14,Gabriela Sabatini,ARG
GS,1100458358,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-2 6-3,,800178895,DA,,Patricia Tarabini,ARG,800178772,DA,,Cornelia Lechner,FRG
GS,1100458360,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800177197,DA,,Pilar Vasquez,PER,800177449,DA,,Andrea Tiezzi,ARG
GS,1100458366,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-0 6-1,,800178809,DA,,Mariana Perez-Roldan,ARG,800178766,DA,,Diane Farrell,USA
GS,1100458374,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-4 6-1,,800176408,DA,,Ivanna Madruga-Osses,ARG,800179018,DA,,Arantxa Sanchez Vicario,ESP
GS,1100458382,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800101445,DA,,Maria Mendez,ARG,800178583,DA,,Kathleen Schuurmans,BEL
GS,1100458389,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-1 6-1,,800178895,DA,,Patricia Tarabini,ARG,800176119,DA,,Heidi Eisterlehner,FRG
GS,1100458393,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-0 6-1,,800178809,DA,,Mariana Perez-Roldan,ARG,800178743,DA,,Michelle Jaggard-Lai,AUS
GS,1100458397,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,7-6(3) 6-1,,800176408,DA,,Ivanna Madruga-Osses,ARG,800178747,DA,,Nicole Bradtke,AUS
GS,1100458401,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,7-6(6) 6-0,,800177083,DA,,Marcela Skuherska,TCH,800101445,DA,,Maria Mendez,ARG
GS,1100458405,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-0 6-0,,800178895,DA,,Patricia Tarabini,ARG,800179033,DA,,Amy Schwartz,USA
GS,1100458407,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-3 6-2,,800178809,DA,,Mariana Perez-Roldan,ARG,800177410,DA,,Iwona Kuczynska,POL
GS,1100458409,1985-05-19,1020000110,Roland Garros,GS,Clay,France,,Q,6-1 6-0,,800176408,DA,,Ivanna Madruga-Osses,ARG,800178222,DA,,Jamie Golder,USA
GS,1020006163,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,3-6 6-3 6-4,,800178895,Q,,Patricia Tarabini,ARG,800176406,DA,,Sylvia Hanika,FRG
GS,1020006172,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,7-6(2) 2-6 7-5,,800178921,DA,,Susan Sloane-Lundy,USA,800178809,Q,,Mariana Perez-Roldan,ARG
GS,1020006178,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-4 7-5,,800175597,DA,,Mima Jausovec,YUG,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020006211,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-7(3) 7-6(3) 6-1,,800178275,DA,,Mercedes Paz,ARG,800177643,DA,,Beth Herr,USA
GS,1020006216,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-1 6-1,,800178604,DA,9,Gabriela Sabatini,ARG,800177705,DA,,Etsuko Inoue,JPN
GS,1020006218,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-3 7-5,,800176408,Q,,Ivanna Madruga-Osses,ARG,800176896,DA,,Ann Henricksson,USA
GS,1100458474,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-4 6-2,,800178784,DA,,Claudia Porwik,FRG,800178895,Q,,Patricia Tarabini,ARG
GS,1100458498,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,7-5 6-0,,800178275,DA,,Mercedes Paz,ARG,800178497,Q,,Federica Bonsignori,ITA
GS,1100458501,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-1 6-3,,800178604,DA,9,Gabriela Sabatini,ARG,800177701,DA,,Petra Huber,AUT
GS,1100458502,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-4 2-6 7-5,,800176408,Q,,Ivanna Madruga-Osses,ARG,800176407,DA,,Iva Budarova,TCH
GS,1100458517,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,5-7 7-6(6) 7-5,,800178275,DA,,Mercedes Paz,ARG,800177976,DA,8,Manuela Maleeva-Fragniere,BUL
GS,1100458519,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-3 6-3,,800178604,DA,9,Gabriela Sabatini,ARG,800176408,Q,,Ivanna Madruga-Osses,ARG
GS,1100458527,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,6-4 2-6 6-0,,800177957,DA,13,Carling Bassett-Seguso,CAN,800178275,DA,,Mercedes Paz,ARG
GS,1100458528,1985-05-26,1020000110,Roland Garros,GS,Clay,France,,M,1-6 6-3 6-3,,800175360,DA,2,Chris Evert,USA,800178604,DA,9,Gabriela Sabatini,ARG
GS,1100463187,1987-05-18,1020000111,Roland Garros,GS,Clay,France,,Q,6-3 4-6 6-3,,800177449,DA,,Andrea Tiezzi,ARG,800700132,DA,,Nanette Schutte,NED
GS,1100463224,1987-05-18,1020000111,Roland Garros,GS,Clay,France,,Q,6-3 7-5,,800177449,DA,,Andrea Tiezzi,ARG,800179264,DA,,Amy Frazier,USA
GS,1100463236,1987-05-18,1020000111,Roland Garros,GS,Clay,France,,Q,6-0 6-4,,800178554,DA,7,Karen Schimper,RSA,800177449,DA,,Andrea Tiezzi,ARG
GS,1020006288,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-0 6-4,,800176405,DA,,Adriana Villagran-Reami,ARG,800176674,DA,,Jennifer Mundel,USA
GS,1020006293,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,0-6 6-0 6-1,,800178809,DA,,Mariana Perez-Roldan,ARG,800177396,DA,,Lilian Kelaidis,SUI
GS,1020006304,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-2 7-5,,800177977,DA,,Isabelle Demongeot,FRA,800178895,DA,,Patricia Tarabini,ARG
GS,1020006309,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-0 6-0,,800178824,DA,,Bettina Fulco,ARG,800304997,DA,,Marie-Christine Calleja,FRA
GS,1020006319,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-0 6-2,,800178604,DA,7,Gabriela Sabatini,ARG,800176767,LL,,Marianne Van Der Torre,NED
GS,1020006343,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-0 7-6(5),,800177455,DA,11,Catarina Lindqvist-Ryan,SWE,800178275,DA,,Mercedes Paz,ARG
GS,1020006351,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-0 2-6 6-2,,800175650,DA,1,Martina Navratilova,USA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020006354,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-2 6-4,,800176406,DA,15,Sylvia Hanika,FRG,800178809,DA,,Mariana Perez-Roldan,ARG
GS,1020006362,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-3 2-6 6-4,,800178266,DA,12,Katerina Maleeva,BUL,800178824,DA,,Bettina Fulco,ARG
GS,1020006367,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-2 6-4,,800178604,DA,7,Gabriela Sabatini,ARG,800178262,Q,,Linda Ferrando,ITA
GS,1020006391,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-0 2-6 6-2,,800178604,DA,7,Gabriela Sabatini,ARG,800177794,DA,,Camille Benjamin,USA
GS,1020006403,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-4 6-1,,800178604,DA,7,Gabriela Sabatini,ARG,800178554,Q,,Karen Schimper,RSA
GS,1020006409,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-4 6-0,,800178604,DA,7,Gabriela Sabatini,ARG,800179018,DA,,Arantxa Sanchez Vicario,ESP
GS,1020006412,1987-05-25,1020000111,Roland Garros,GS,Clay,France,,M,6-4 4-6 7-5,,800178014,DA,2,Steffi Graf,FRG,800178604,DA,7,Gabriela Sabatini,ARG
GS,1100466130,1988-05-16,1020000112,Roland Garros,GS,Clay,France,,Q,6-7(5) 6-2 6-0,,800177449,DA,,Andrea Tiezzi,ARG,800179103,DA,,Teresa Edgar,GBR
GS,1100466156,1988-05-16,1020000112,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800179533,DA,9,Jana Pospisilova,TCH,800178967,DA,,Gabriela Mosca,ARG
GS,1100466201,1988-05-16,1020000112,Roland Garros,GS,Clay,France,,Q,6-4 6-1,,800177449,DA,,Andrea Tiezzi,ARG,800179232,DA,13,Mariaan De Swardt,RSA
GS,1100466232,1988-05-16,1020000112,Roland Garros,GS,Clay,France,,Q,6-1 6-2,,800177449,DA,,Andrea Tiezzi,ARG,800178523,WC,,Caterina Nozzoli,ITA
GS,1020006427,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,1-6 6-3 6-2,,800178895,DA,,Patricia Tarabini,ARG,800179034,DA,,Jana Novotna,TCH
GS,1020006428,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-0 6-2,,800178824,DA,,Bettina Fulco,ARG,800179726,Q,,Maria-Christine Damas,FRA
GS,1020006430,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-1 7-5,,800178604,DA,4,Gabriela Sabatini,ARG,800179059,WC,,Maider Laval,FRA
GS,1020006434,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,7-6(2) 4-6 6-4,,800178809,DA,,Mariana Perez-Roldan,ARG,800177020,DA,,Susan Mascarin,USA
GS,1020006452,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,2-6 6-3 6-3,,800179514,WC,,Karine Quentrec,FRA,800176405,DA,,Adriana Villagran-Reami,ARG
GS,1020006455,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,7-6(6) 6-3,,800178806,DA,,Hester Witvoet,NED,800177449,Q,,Andrea Tiezzi,ARG
GS,1020006464,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,5-7 6-4 6-3,,800178275,DA,,Mercedes Paz,ARG,800177455,DA,,Catarina Lindqvist-Ryan,SWE
GS,1020006484,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-4 6-4,,800178829,DA,,Radomira Zrubakova,TCH,800178895,DA,,Patricia Tarabini,ARG
GS,1020006485,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-4 6-3,,800178824,DA,,Bettina Fulco,ARG,800176673,DA,8,Hana Mandlikova,AUS
GS,1020006486,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-3 6-0,,800178604,DA,4,Gabriela Sabatini,ARG,800178554,DA,,Karen Schimper,RSA
GS,1020006503,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,7-6(4) 6-4,,800178275,DA,,Mercedes Paz,ARG,800179407,DA,,Donna Faber,USA
GS,1020006513,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-2 6-1,,800178824,DA,,Bettina Fulco,ARG,800178829,DA,,Radomira Zrubakova,TCH
GS,1020006514,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-3 6-0,,800178604,DA,4,Gabriela Sabatini,ARG,800177565,DA,,Masako Yanagi,JPN
GS,1020006522,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-4 6-4,,800177722,DA,6,Helena Sukova,TCH,800178275,DA,,Mercedes Paz,ARG
GS,1020006527,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-2 6-4,,800178824,DA,,Bettina Fulco,ARG,800179923,Q,,Conchita Martinez,ESP
GS,1020006528,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-4 6-1,,800178604,DA,4,Gabriela Sabatini,ARG,800179251,DA,,Brenda Schultz-McCarthy,NED
GS,1020006534,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-0 6-1,,800178014,DA,1,Steffi Graf,FRG,800178824,DA,,Bettina Fulco,ARG
GS,1020006535,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,4-6 6-1 6-3,,800178604,DA,4,Gabriela Sabatini,ARG,800178758,DA,,Helen Kelesi,CAN
GS,1020006538,1988-05-23,1020000112,Roland Garros,GS,Clay,France,,M,6-3 7-6(3),,800178014,DA,1,Steffi Graf,FRG,800178604,DA,4,Gabriela Sabatini,ARG
GS,1100466880,1989-05-22,1020000113,Roland Garros,GS,Clay,France,,Q,6-1 6-7(5) 6-1,,800177449,DA,,Andrea Tiezzi,ARG,800180005,DA,,Michaela Frimmelova,TCH
GS,1100466897,1989-05-22,1020000113,Roland Garros,GS,Clay,France,,Q,6-2 4-6 6-2,,800178259,DA,9,Barbara Romano,ITA,800179585,DA,,Cristina Tessi,ARG
GS,1100466921,1989-05-22,1020000113,Roland Garros,GS,Clay,France,,Q,6-3 6-3,,800177449,DA,,Andrea Tiezzi,ARG,800179063,DA,12,Cecilia Dahlman,SWE
GS,1100466936,1989-05-22,1020000113,Roland Garros,GS,Clay,France,,Q,6-4 3-6 6-0,,800179533,DA,1,Jana Pospisilova,TCH,800177449,DA,,Andrea Tiezzi,ARG
