tieId,tieName,matchId,dateMatch,result,winnerName,winnerCountry,loserName,loserCountry
54b036b8-f883-4430-99c2-a5aa5be636ff,W-FC-2017-WG-M-SUI-FRA-01,8de93351-8ed4-414d-8e3e-10d50b2bb22d,2017-02-12T00:00:00.000Z,7-6(4) 4-6 7-5,Timea Bacsinszky,SUI,Kristina Mladenovic,FRA
54b036b8-f883-4430-99c2-a5aa5be636ff,W-FC-2017-WG-M-SUI-FRA-01,a92c147b-317e-452f-9882-2f6124647c8d,2017-02-11T00:00:00.000Z,6-3 6-4,Kristina Mladenovic,FRA,Belinda Bencic,SUI
195dbc72-1a4e-4875-8779-cd07f7f7a147,W-FC-2017-WG-M-USA-BLR-01,42f5955a-4b1e-468f-a904-8656af1600ce,2017-11-12T00:00:00.000Z,7-6(5) 6-1,CoCo Vandeweghe,USA,Aryna Sabalenka,BLR
195dbc72-1a4e-4875-8779-cd07f7f7a147,W-FC-2017-WG-M-USA-BLR-01,7b9ac9f4-435a-4306-9055-af21da8131d8,2017-11-11T00:00:00.000Z,6-3 3-6 6-4,Aryna Sabalenka,BLR,Sloane Stephens,USA
195dbc72-1a4e-4875-8779-cd07f7f7a147,W-FC-2017-WG-M-USA-BLR-01,8ca98c4e-e87b-44e0-8ff6-3869749768dd,2017-11-11T00:00:00.000Z,6-4 6-4,CoCo Vandeweghe,USA,Aliaksandra Sasnovich,BLR
195dbc72-1a4e-4875-8779-cd07f7f7a147,W-FC-2017-WG-M-USA-BLR-01,e425ca0d-22aa-4fe9-ba38-3325f404cb22,2017-11-12T00:00:00.000Z,6-3 7-6(3),Shelby Rogers / CoCo Vandeweghe,USA,Aryna Sabalenka / Aliaksandra Sasnovich,BLR
195dbc72-1a4e-4875-8779-cd07f7f7a147,W-FC-2017-WG-M-USA-BLR-01,eb4a49b4-c7c9-4429-9efb-1c80b8a179c5,2017-11-12T00:00:00.000Z,4-6 6-1 8-6,Aliaksandra Sasnovich,BLR,Sloane Stephens,USA
5a0dafe1-26eb-4733-9e7e-0e33bcdd49c0,W-FC-2017-WG2-PO-AUS-SRB-01,49a49ac9-5f75-4e0c-ac23-3da8d1ab973a,2017-04-23T00:00:00.000Z,6-1 7-5,Ashleigh Barty / Casey Dellacqua,AUS,Ivana Jorovic / Nina Stojanovic,SRB
5a0dafe1-26eb-4733-9e7e-0e33bcdd49c0,W-FC-2017-WG2-PO-AUS-SRB-01,568c32bc-ca29-4f24-b118-e395e04b94f8,2017-04-22T00:00:00.000Z,6-2 6-2,Daria Saville,AUS,Ivana Jorovic,SRB
5a0dafe1-26eb-4733-9e7e-0e33bcdd49c0,W-FC-2017-WG2-PO-AUS-SRB-01,93f07563-af57-4f29-a515-a26639c51324,2017-04-23T00:00:00.000Z,6-0 6-3,Daria Saville,AUS,Nina Stojanovic,SRB
5a0dafe1-26eb-4733-9e7e-0e33bcdd49c0,W-FC-2017-WG2-PO-AUS-SRB-01,a0d345a3-a5b2-454c-8179-572a5bccc652,2017-04-22T00:00:00.000Z,6-4 6-3,Ashleigh Barty,AUS,Aleksandra Krunic,SRB
5a0dafe1-26eb-4733-9e7e-0e33bcdd49c0,W-FC-2017-WG2-PO-AUS-SRB-01,baa9db14-9953-42ec-9b05-aaa966605986,2017-04-23T00:00:00.000Z,Not Played,Ashleigh Barty,AUS,Ivana Jorovic,SRB
0df6c76c-13b5-4fd5-a3b7-80b294d89a71,W-FC-2017-WG2-PO-CAN-KAZ-01,11efc3ee-71fe-4a09-9e64-593b19ad06b6,2017-04-23T00:00:00.000Z,6-7(6) 7-6(6) 10-5,Kamila Kerimbayeva / Galina Voskoboeva,KAZ,Katherine Sebov / Gabriela Dabrowski,CAN
0df6c76c-13b5-4fd5-a3b7-80b294d89a71,W-FC-2017-WG2-PO-CAN-KAZ-01,5b307e8d-6d8f-4f11-8480-6571f7d437da,2017-04-22T00:00:00.000Z,6-3 6-4,Francoise Abanda,CAN,Yaroslava Shvedova,KAZ
0df6c76c-13b5-4fd5-a3b7-80b294d89a71,W-FC-2017-WG2-PO-CAN-KAZ-01,95fc8e74-b84b-4864-8086-2035ed564275,2017-04-23T00:00:00.000Z,7-6(1) 6-4,Bianca Andreescu,CAN,Yaroslava Shvedova,KAZ
0df6c76c-13b5-4fd5-a3b7-80b294d89a71,W-FC-2017-WG2-PO-CAN-KAZ-01,a64066da-3227-40a3-a8c4-36936bc6c581,2017-04-22T00:00:00.000Z,6-4 4-6 6-4,Yulia Putintseva,KAZ,Bianca Andreescu,CAN
0df6c76c-13b5-4fd5-a3b7-80b294d89a71,W-FC-2017-WG2-PO-CAN-KAZ-01,dbf0f598-d60d-4274-a44b-976ae6b47697,2017-04-23T00:00:00.000Z,6-3 6-3,Francoise Abanda,CAN,Yulia Putintseva,KAZ
bf6bedd1-aeab-4d8d-b95c-64b80706e262,W-FC-2017-WG2-PO-ITA-TPE-01,37e3bcf7-3418-4665-88e3-0f488fcb0738,2017-04-22T00:00:00.000Z,6-0 6-2,Sara Errani,ITA,Chieh-Yu Hsu,TPE
bf6bedd1-aeab-4d8d-b95c-64b80706e262,W-FC-2017-WG2-PO-ITA-TPE-01,7902c8a4-3d39-4ae4-bbd5-7f438ca46f98,2017-04-23T00:00:00.000Z,Not Played,Martina Trevisan,ITA,Chieh-Yu Hsu,TPE
bf6bedd1-aeab-4d8d-b95c-64b80706e262,W-FC-2017-WG2-PO-ITA-TPE-01,7b00b89b-4aa6-41b0-bfb3-f8958f426fa9,2017-04-23T00:00:00.000Z,6-4 6-4,Chia-Jung Chuang / Ching-Wen Hsu,TPE,Camilla Rosatello / Jasmine Paolini,ITA
bf6bedd1-aeab-4d8d-b95c-64b80706e262,W-FC-2017-WG2-PO-ITA-TPE-01,af6d2c2e-e5b2-4a69-87d1-b73e05be1020,2017-04-22T00:00:00.000Z,2-6 6-3 12-10,Martina Trevisan,ITA,Ya-Hsuan Lee,TPE
bf6bedd1-aeab-4d8d-b95c-64b80706e262,W-FC-2017-WG2-PO-ITA-TPE-01,d704c48e-9255-4547-96ce-bd2373090f22,2017-04-23T00:00:00.000Z,3-6 6-2 6-3,Sara Errani,ITA,Ya-Hsuan Lee,TPE
219099c2-619d-4e38-91dd-94cf6a553feb,W-FC-2017-WG2-M-ROU-BEL-01,117a3538-a810-469e-8687-765390c1d045,2017-02-12T00:00:00.000Z,6-2 6-0,Monica Niculescu / Sorana Cirstea,ROU,Kirsten Flipkens / Maryna Zanevska,BEL
219099c2-619d-4e38-91dd-94cf6a553feb,W-FC-2017-WG2-M-ROU-BEL-01,2ac1b0bf-ba1d-4cab-9a35-e3b893a49fd9,2017-02-11T00:00:00.000Z,6-3 6-4,Kirsten Flipkens,BEL,Monica Niculescu,ROU
219099c2-619d-4e38-91dd-94cf6a553feb,W-FC-2017-WG2-M-ROU-BEL-01,5fba82b0-c48f-4ff1-8b91-662ae8051fbb,2017-02-12T00:00:00.000Z,Not Played,Kirsten Flipkens,BEL,Sorana Cirstea,ROU
219099c2-619d-4e38-91dd-94cf6a553feb,W-FC-2017-WG2-M-ROU-BEL-01,64b62db5-4df1-492a-aaab-76e38861fd47,2017-02-11T00:00:00.000Z,7-6(4) 5-7 7-5,Yanina Wickmayer,BEL,Sorana Cirstea,ROU
219099c2-619d-4e38-91dd-94cf6a553feb,W-FC-2017-WG2-M-ROU-BEL-01,ca04d05e-cb43-415a-8548-60aa1b61bd60,2017-02-12T00:00:00.000Z,3-6 7-5 7-5,Elise Mertens,BEL,Irina-Camelia Begu,ROU
73016cad-6560-4e37-82a4-f1ae95c9ab45,W-FC-2017-WG2-PO-ROU-GBR-01,190c1f1c-9655-44bf-91a9-c6ac3a7a065d,2017-04-23T00:00:00.000Z,6-3 1-6 10-8,Jocelyn Rae / Laura Robson,GBR,Monica Niculescu / Simona Halep,ROU
73016cad-6560-4e37-82a4-f1ae95c9ab45,W-FC-2017-WG2-PO-ROU-GBR-01,37cbcd0b-351b-48a1-bfef-fc3ac7b673fb,2017-04-23T00:00:00.000Z,6-1 6-3,Simona Halep,ROU,Johanna Konta,GBR
73016cad-6560-4e37-82a4-f1ae95c9ab45,W-FC-2017-WG2-PO-ROU-GBR-01,74b3783a-e728-4269-acdd-c6adff63a271,2017-04-22T00:00:00.000Z,6-4 6-1,Simona Halep,ROU,Heather Watson,GBR
73016cad-6560-4e37-82a4-f1ae95c9ab45,W-FC-2017-WG2-PO-ROU-GBR-01,c9099ae3-7244-4319-ba40-5185100dd9fa,2017-04-22T00:00:00.000Z,6-2 6-3,Johanna Konta,GBR,Sorana Cirstea,ROU
73016cad-6560-4e37-82a4-f1ae95c9ab45,W-FC-2017-WG2-PO-ROU-GBR-01,ef5cd5d8-a73f-44df-9e2b-28d6be760f86,2017-04-23T00:00:00.000Z,6-4 7-5,Irina-Camelia Begu,ROU,Heather Watson,GBR
06a0099d-3bda-4128-8465-bf60aebdf9d2,W-FC-2017-WG2-M-RUS-TPE-01,8d239060-a37a-481b-b463-706635230cbb,2017-02-12T00:00:00.000Z,6-1 6-2,Natalia Vikhlyantseva,RUS,Ya-Hsuan Lee,TPE
06a0099d-3bda-4128-8465-bf60aebdf9d2,W-FC-2017-WG2-M-RUS-TPE-01,aceba669-c708-4d7c-b8fc-1287abe1365d,2017-02-12T00:00:00.000Z,6-3 7-5,Anna Kalinskaya / Anna Blinkova,RUS,Ching-Wen Hsu / Chin-Wei Chan,TPE
06a0099d-3bda-4128-8465-bf60aebdf9d2,W-FC-2017-WG2-M-RUS-TPE-01,bc1c06e6-5e29-4fc7-972d-0c097ab49296,2017-02-12T00:00:00.000Z,6-4 7-5,Ekaterina Makarova,RUS,Kai-Chen Chang,TPE
06a0099d-3bda-4128-8465-bf60aebdf9d2,W-FC-2017-WG2-M-RUS-TPE-01,c5d9a79c-52e3-4e28-917e-a40560b77bfb,2017-02-11T00:00:00.000Z,6-3 5-7 6-1,Ekaterina Makarova,RUS,Ya-Hsuan Lee,TPE
06a0099d-3bda-4128-8465-bf60aebdf9d2,W-FC-2017-WG2-M-RUS-TPE-01,d203527c-93ec-4901-b999-cea9bd65823f,2017-02-11T00:00:00.000Z,6-3 7-5,Kai-Chen Chang,TPE,Anna Blinkova,RUS
14f01bae-76a4-4f46-ab13-f34613185e57,W-FC-2017-WG2-M-SVK-ITA-01,4d5c9759-156e-432e-8c8c-22a709bfecf8,2017-02-12T00:00:00.000Z,6-2 6-4,Rebecca Sramkova,SVK,Francesca Schiavone,ITA
14f01bae-76a4-4f46-ab13-f34613185e57,W-FC-2017-WG2-M-SVK-ITA-01,58973296-3738-42fa-92f9-3846189f499a,2017-02-12T00:00:00.000Z,6-2 6-0,Daniela Hantuchova,SVK,Sara Errani,ITA
14f01bae-76a4-4f46-ab13-f34613185e57,W-FC-2017-WG2-M-SVK-ITA-01,9ead39a1-aa9e-4a9a-8555-91e624d7c3dd,2017-02-11T00:00:00.000Z,6-3 6-1,Francesca Schiavone,ITA,Anna Karolina Schmiedlova,SVK
14f01bae-76a4-4f46-ab13-f34613185e57,W-FC-2017-WG2-M-SVK-ITA-01,de6ce0e6-0bb9-4324-bdd6-9cc2af7c5d51,2017-02-12T00:00:00.000Z,5-2 ret.,Martina Trevisan / Jasmine Paolini,ITA,Rebecca Sramkova / Anna Karolina Schmiedlova,SVK
14f01bae-76a4-4f46-ab13-f34613185e57,W-FC-2017-WG2-M-SVK-ITA-01,e4f2e671-ec53-46fa-829e-7adcb2608e40,2017-02-11T00:00:00.000Z,2-6 6-3 6-4,Rebecca Sramkova,SVK,Sara Errani,ITA
df2c24e9-2174-4f33-abe4-e0cb72f16494,W-FC-2017-WG2-M-UKR-AUS-01,41fc3350-b09e-4ad0-94f7-1ddcbfff02e5,2017-02-11T00:00:00.000Z,4-6 6-1 6-2,Elina Svitolina,UKR,Ashleigh Barty,AUS
df2c24e9-2174-4f33-abe4-e0cb72f16494,W-FC-2017-WG2-M-UKR-AUS-01,451264d1-ebaa-4170-8c21-105085eb04f2,2017-02-12T00:00:00.000Z,6-2 2-6 10-8,Ashleigh Barty / Casey Dellacqua,AUS,Nadiia Kichenok / Olga Savchuk,UKR
df2c24e9-2174-4f33-abe4-e0cb72f16494,W-FC-2017-WG2-M-UKR-AUS-01,a4210bf9-40fa-4e5e-a5db-d6f5bb9ac636,2017-02-12T00:00:00.000Z,Not Played,Ashleigh Barty,AUS,Lesia Tsurenko,UKR
df2c24e9-2174-4f33-abe4-e0cb72f16494,W-FC-2017-WG2-M-UKR-AUS-01,bd9eeb2e-d758-47fc-91c1-c44423032a52,2017-02-12T00:00:00.000Z,6-3 6-2,Elina Svitolina,UKR,Daria Saville,AUS
df2c24e9-2174-4f33-abe4-e0cb72f16494,W-FC-2017-WG2-M-UKR-AUS-01,e07aa5c2-0f3a-4dcf-a6b9-f900e535f208,2017-02-11T00:00:00.000Z,6-2 6-3,Lesia Tsurenko,UKR,Daria Saville,AUS
c7a3435f-369d-47d4-89c6-a788e64a53a8,W-FC-2017-G1-AM-PPO-CAN-CHI-01,35b9ad74-2b61-478d-8670-b7b9b2c909f0,2017-02-11T00:00:00.000Z,6-2 6-2,Katherine Sebov,CAN,Barbara Gatica,CHI
c7a3435f-369d-47d4-89c6-a788e64a53a8,W-FC-2017-G1-AM-PPO-CAN-CHI-01,af969e5a-e6d1-4b39-ba7e-403217c33858,2017-02-11T00:00:00.000Z,Not Played,Barbara Gatica / Daniela Seguel,CHI,Charlotte Robillard-Millette / Bianca Andreescu,CAN
c7a3435f-369d-47d4-89c6-a788e64a53a8,W-FC-2017-G1-AM-PPO-CAN-CHI-01,b26a27a3-ec5a-4a84-bb36-a3ab262bb192,2017-02-11T00:00:00.000Z,6-1 6-3,Bianca Andreescu,CAN,Daniela Seguel,CHI
100bdeff-aa20-49d9-91dc-ee5c54927368,W-FC-2017-G1-AM-PP3-4-PAR-ARG-01,6df0d585-cbcb-4248-bb30-5ed3d51f5e22,2017-02-11T00:00:00.000Z,6-3 6-4,Montserrat Gonzalez,PAR,Maria Irigoyen,ARG
100bdeff-aa20-49d9-91dc-ee5c54927368,W-FC-2017-G1-AM-PP3-4-PAR-ARG-01,95c7de6a-f24d-491c-805d-3c3be79c1ba7,2017-02-11T00:00:00.000Z,Not Played,Maria Irigoyen / Guadalupe Perez Rojas,ARG,Montserrat Gonzalez / Veronica Cepede Royg,PAR
100bdeff-aa20-49d9-91dc-ee5c54927368,W-FC-2017-G1-AM-PP3-4-PAR-ARG-01,fe998003-db20-4cb5-8c24-e2ff9416c87a,2017-02-11T00:00:00.000Z,6-4 6-0,Veronica Cepede Royg,PAR,Guadalupe Perez Rojas,ARG
a658f3c5-0653-47fb-80e3-518002437c3b,W-FC-2017-G1-AM-REL-VEN-MEX-01,32753ed9-8f63-4ccb-bcae-c2ef17353cd3,2017-02-11T00:00:00.000Z,Not Played,Renata Zarazua Ruckstuhl / Giuliana Olmos Dick,MEX,Adriana Perez / Andrea Gamiz,VEN
a658f3c5-0653-47fb-80e3-518002437c3b,W-FC-2017-G1-AM-REL-VEN-MEX-01,3df644fb-b65f-47ff-91a4-06b8ecaac5b3,2017-02-11T00:00:00.000Z,6-3 7-5,Andrea Gamiz,VEN,Renata Zarazua Ruckstuhl,MEX
a658f3c5-0653-47fb-80e3-518002437c3b,W-FC-2017-G1-AM-REL-VEN-MEX-01,95d2302a-f49c-40ae-96a8-38e856ac1399,2017-02-11T00:00:00.000Z,4-6 6-4 6-2,Adriana Perez,VEN,Giuliana Olmos Dick,MEX
0dc6979e-39e0-4115-9443-635900bfc577,W-FC-2017-G1-AM-REL-BOL-BRA-01,68817191-20ee-4df4-b565-85c46dc208c2,2017-02-11T00:00:00.000Z,Not Played,Noelia Zeballos Melgar / Maria-Fernanda Alvarez-Teran,BOL,Gabriela Ce / Luisa Stefani,BRA
0dc6979e-39e0-4115-9443-635900bfc577,W-FC-2017-G1-AM-REL-BOL-BRA-01,69cbe7eb-f2c7-439e-a075-5773d8866716,2017-02-11T00:00:00.000Z,6-3 6-3,Gabriela Ce,BRA,Noelia Zeballos Melgar,BOL
0dc6979e-39e0-4115-9443-635900bfc577,W-FC-2017-G1-AM-REL-BOL-BRA-01,7f79d430-b8ab-4a4a-bf57-b861afe18725,2017-02-11T00:00:00.000Z,6-4 6-7(0) 7-6(3),Luisa Stefani,BRA,Maria-Fernanda Alvarez-Teran,BOL
0ae12cb0-59f2-4583-af63-3b143eac3809,W-FC-2017-G1-AO-PPO-KAZ-JPN-01,2d5cc327-1b26-4d40-97c4-d29a1b0f052c,2017-02-11T00:00:00.000Z,1-6 6-2 6-3,Naomi Osaka,JPN,Galina Voskoboeva,KAZ
0ae12cb0-59f2-4583-af63-3b143eac3809,W-FC-2017-G1-AO-PPO-KAZ-JPN-01,5e0db540-3bc3-449b-afa9-abaebe7d13c9,2017-02-11T00:00:00.000Z,7-6(4) 6-2,Yulia Putintseva,KAZ,Misaki Doi,JPN
0ae12cb0-59f2-4583-af63-3b143eac3809,W-FC-2017-G1-AO-PPO-KAZ-JPN-01,cdacd2ea-b5c2-4989-a375-3e4250a7d95f,2017-02-11T00:00:00.000Z,6-3 7-6(2),Galina Voskoboeva / Yaroslava Shvedova,KAZ,Shuko Aoyama / Eri Hozumi,JPN
300f765a-3025-462c-9ff0-b2eb4ef69e8d,W-FC-2017-G1-AO-PP3-4-CHN-KOR-01,0fd0371f-12e4-48ed-8586-9f95fd864a67,2017-02-11T00:00:00.000Z,Not Played,Kai-Lin Zhang / Zhaoxuan Yang,CHN,Ji-Hee Choi / Na Ri Kim,KOR
300f765a-3025-462c-9ff0-b2eb4ef69e8d,W-FC-2017-G1-AO-PP3-4-CHN-KOR-01,cbac93d4-8f5d-4ced-89bf-69745bd3a336,2017-02-11T00:00:00.000Z,7-6(6) 5-7 7-5,Lin Zhu,CHN,Na Lae Han,KOR
300f765a-3025-462c-9ff0-b2eb4ef69e8d,W-FC-2017-G1-AO-PP3-4-CHN-KOR-01,f5527460-5982-4d62-94fa-33d31862d160,2017-02-11T00:00:00.000Z,6-0 6-0,Zhaoxuan Yang,CHN,Ji-Hee Choi,KOR
c9c7b7e5-3b7a-40ec-9445-d052249a868b,W-FC-2017-G1-AO-REL-THA-PHI-01,52d33387-d633-480e-b189-db8bd5ab477f,2017-02-11T00:00:00.000Z,6-0 6-0,Peangtarn Plipuech,THA,Khim Iglupas,PHI
c9c7b7e5-3b7a-40ec-9445-d052249a868b,W-FC-2017-G1-AO-REL-THA-PHI-01,bd893f68-2eb7-4221-8d4c-d467092465ff,2017-02-11T00:00:00.000Z,6-2 5-7 6-3,Luksika Kumkhum,THA,Katharina Lehnert,PHI
c9c7b7e5-3b7a-40ec-9445-d052249a868b,W-FC-2017-G1-AO-REL-THA-PHI-01,cea342e8-9458-460b-a325-bf3529edbca0,2017-02-11T00:00:00.000Z,Not Played,Anna Clarice Patrimonio / Khim Iglupas,PHI,Nicha Lertpitaksinchai / Kamonwan Buayam,THA
9dead0da-0e62-4421-b2fa-07f07d353c53,W-FC-2017-G1-EPA-PPO-POL-SRB-01,66f1e52a-ad79-4ffb-aa1e-dba075e3be5e,2017-02-11T00:00:00.000Z,6-2 6-1,Magda Linette,POL,Nina Stojanovic,SRB
9dead0da-0e62-4421-b2fa-07f07d353c53,W-FC-2017-G1-EPA-PPO-POL-SRB-01,80e3ae62-240b-48bc-8019-f73ab39658c4,2017-02-11T00:00:00.000Z,6-2 4-6 6-4,Ivana Jorovic,SRB,Katarzyna Piter,POL
9dead0da-0e62-4421-b2fa-07f07d353c53,W-FC-2017-G1-EPA-PPO-POL-SRB-01,d18961dc-218d-46b8-b387-b595ba241041,2017-02-11T00:00:00.000Z,4-6 6-4 6-1,Nina Stojanovic / Ivana Jorovic,SRB,Katarzyna Piter / Magda Linette,POL
83196bfe-9c6d-467f-ab22-5328dfb35589,W-FC-2017-G1-EPA-PPO-CRO-GBR-01,86cedc62-1791-4ca8-8630-ffd0e126b0b7,2017-02-11T00:00:00.000Z,6-2 6-4,Heather Watson,GBR,Donna Vekic,CRO
83196bfe-9c6d-467f-ab22-5328dfb35589,W-FC-2017-G1-EPA-PPO-CRO-GBR-01,99d5cdfe-4125-4464-b5bc-3727e83fa4bb,2017-02-11T00:00:00.000Z,6-4 6-3,Ana Konjuh,CRO,Johanna Konta,GBR
83196bfe-9c6d-467f-ab22-5328dfb35589,W-FC-2017-G1-EPA-PPO-CRO-GBR-01,f81bdfa8-1f24-430e-ba2e-fc18e12270ae,2017-02-11T00:00:00.000Z,4-6 6-4 6-3,Johanna Konta / Heather Watson,GBR,Darija Jurak / Ana Konjuh,CRO
bf8d4ea6-a8e9-4a3e-8f70-8170a0148ac5,W-FC-2017-G1-EPA-PP5-8-HUN-LAT-01,160af9ba-e38d-4b39-b082-101b3509a254,2017-02-11T00:00:00.000Z,6-2 4-6 6-3,Fanni Stollar,HUN,Diana Marcinkevica,LAT
bf8d4ea6-a8e9-4a3e-8f70-8170a0148ac5,W-FC-2017-G1-EPA-PP5-8-HUN-LAT-01,5af43564-4e48-4760-81a1-e8489cc9fd0f,2017-02-11T00:00:00.000Z,Not Played,Fanni Stollar / Dalma Galfi,HUN,Diana Marcinkevica / Daniela Vismane,LAT
bf8d4ea6-a8e9-4a3e-8f70-8170a0148ac5,W-FC-2017-G1-EPA-PP5-8-HUN-LAT-01,5d9f904f-d032-4855-a19b-755bfb3a2003,2017-02-11T00:00:00.000Z,6-2 6-3,Agnes Bukta,HUN,Daniela Vismane,LAT
d14978ee-984e-4f10-a340-f3f10f938d61,W-FC-2017-G1-EPA-PP5-8-AUT-EST-01,077fdb2d-dccb-4de1-a7cb-97bc1025d67b,2017-02-11T00:00:00.000Z,6-2 6-3,Tamira Paszek,AUT,Maileen Nuudi,EST
d14978ee-984e-4f10-a340-f3f10f938d61,W-FC-2017-G1-EPA-PP5-8-AUT-EST-01,bcdac45f-1027-43eb-8f76-34346bbf7e0b,2017-02-11T00:00:00.000Z,7-5 7-5,Valeria Gorlats / Maileen Nuudi,EST,Julia Grabher / Pia Konig,AUT
d14978ee-984e-4f10-a340-f3f10f938d61,W-FC-2017-G1-EPA-PP5-8-AUT-EST-01,fc551b04-64bb-4b5f-92fb-7fcb69eb8802,2017-02-11T00:00:00.000Z,6-3 2-6 6-0,Barbara Haas,AUT,Maria Lota Kaul,EST
ad6f0206-8c19-4419-b6d5-db7a0a2f29c0,W-FC-2017-G1-EPA-REL-BIH-POR-01,4be9af04-a2b4-4e59-b4d0-6382274d635b,2017-02-11T00:00:00.000Z,6-1 6-2,Michelle Larcher De Brito,POR,Dea Herdzelas,BIH
ad6f0206-8c19-4419-b6d5-db7a0a2f29c0,W-FC-2017-G1-EPA-REL-BIH-POR-01,6c389c3b-a498-418f-a146-47b3a598d380,2017-02-11T00:00:00.000Z,6-4 6-0,Ines Murta,POR,Jelena Simic,BIH
ad6f0206-8c19-4419-b6d5-db7a0a2f29c0,W-FC-2017-G1-EPA-REL-BIH-POR-01,e1d0df14-afd0-4a1c-87cd-731eb5378453,2017-02-11T00:00:00.000Z,6-4 7-6(4),Anita Wagner / Nefisa Berberovic,BIH,Francisca Jorge / Rita Vilaca,POR
0d0105cc-c50a-43b1-a4f0-23890c4688be,W-FC-2017-G1-EPA-REL-GEO-ISR-01,30ccea3e-75b5-45b2-aaae-9e81f097e4d7,2017-02-11T00:00:00.000Z,6-4 4-6 6-3,Ekaterine Gorgodze / Oksana Kalashnikova,GEO,Julia Glushko / Shelly Krolitzky,ISR
0d0105cc-c50a-43b1-a4f0-23890c4688be,W-FC-2017-G1-EPA-REL-GEO-ISR-01,5ba40599-4aac-4718-a52b-c00df9d4e081,2017-02-11T00:00:00.000Z,6-4 4-6 7-5,Ekaterine Gorgodze,GEO,Deniz Khazaniuk,ISR
0d0105cc-c50a-43b1-a4f0-23890c4688be,W-FC-2017-G1-EPA-REL-GEO-ISR-01,cd725207-540d-418a-bcbe-be724d4ebdd9,2017-02-11T00:00:00.000Z,6-4 2-6 6-2,Julia Glushko,ISR,Sofia Shapatava,GEO
194833ed-cd38-4f87-a795-053ff98988f4,W-FC-2017-G2-AM-PPO-ECU-PUR-01,167668f9-d60f-4fc5-b918-6bf7e9c96556,2017-07-22T00:00:00.000Z,Not Played,Luisa Uscocovich / Camila Romero,ECU,Monica Matias / Monica Puig,PUR
194833ed-cd38-4f87-a795-053ff98988f4,W-FC-2017-G2-AM-PPO-ECU-PUR-01,218e5046-0abd-473b-a0e5-77f975fc0bfb,2017-07-22T00:00:00.000Z,6-0 6-3,Monica Puig,PUR,Camila Romero,ECU
194833ed-cd38-4f87-a795-053ff98988f4,W-FC-2017-G2-AM-PPO-ECU-PUR-01,70752603-d071-4986-a58d-31b22e2d5274,2017-07-22T00:00:00.000Z,7-5 6-1,Monica Matias,PUR,Luisa Uscocovich,ECU
0e9cf5a9-40dc-4705-a5fa-211c8ea98786,W-FC-2017-G2-AM-PPO-GUA-PER-01,0bdd0654-af1e-4e24-92cf-214f798bdba4,2017-07-22T00:00:00.000Z,2-6 6-4 7-6(3),Melissa Morales,GUA,Ferny Angeles Paz,PER
0e9cf5a9-40dc-4705-a5fa-211c8ea98786,W-FC-2017-G2-AM-PPO-GUA-PER-01,23eac835-1a9a-4b24-bd11-f7562142260a,2017-07-22T00:00:00.000Z,6-2 7-5,Daniela Schippers / Melissa Morales,GUA,Anastasia Iamachkine / Bianca Botto,PER
0e9cf5a9-40dc-4705-a5fa-211c8ea98786,W-FC-2017-G2-AM-PPO-GUA-PER-01,c548f95c-683b-4769-a49e-d585e79ce99c,2017-07-22T00:00:00.000Z,6-3 6-1,Dominique Schaefer,PER,Kirsten-Andrea Weedon,GUA
2084c746-c44a-4bf3-87fa-011dbe3143c1,W-FC-2017-G2-AM-PP5-8-CUB-TTO-01,a072c06a-2abb-475f-abfd-36cfe491ae2c,2017-07-22T00:00:00.000Z,6-2 6-2,Breana Stampfli,TTO,Isid Hernandez,CUB
2084c746-c44a-4bf3-87fa-011dbe3143c1,W-FC-2017-G2-AM-PP5-8-CUB-TTO-01,a8893d59-34cd-4c5d-992c-f0cf7b72c1ca,2017-07-22T00:00:00.000Z,6-3 6-1,Yusleydis Smith Dias / Yamile Fors-Guerra,CUB,Breana Stampfli / Anneliese Rose,TTO
2084c746-c44a-4bf3-87fa-011dbe3143c1,W-FC-2017-G2-AM-PP5-8-CUB-TTO-01,df927eea-05e5-4a3a-b270-3cafca718726,2017-07-22T00:00:00.000Z,6-0 6-2,Yusleydis Smith Dias,CUB,Shenelle Mohammed,TTO
9438a5b7-87a7-4c26-ba2f-f994e702137f,W-FC-2017-G2-AM-PP5-8-DOM-CRC-01,07cb2aac-cfb0-4bf1-9cb2-4232bc806191,2017-07-22T00:00:00.000Z,6-1 6-4,Ariana Rahmanparast,CRC,Michelle Marie Valdez,DOM
9438a5b7-87a7-4c26-ba2f-f994e702137f,W-FC-2017-G2-AM-PP5-8-DOM-CRC-01,30f0bdb5-3794-4c89-a55c-7ae48a11fa8d,2017-07-22T00:00:00.000Z,3-6 6-4 2-3 unf.,Eugenia Camacho / Ariana Rahmanparast,CRC,Michelle Marie Valdez / Kelly Williford,DOM
9438a5b7-87a7-4c26-ba2f-f994e702137f,W-FC-2017-G2-AM-PP5-8-DOM-CRC-01,339c7ec2-f433-4a7c-9f35-72c429a6bf8c,2017-07-22T00:00:00.000Z,6-1 6-2,Kelly Williford,DOM,Tania Lea Aizenman Sanchez,CRC
018d16b7-7ca9-4b61-abce-c8e414c14f46,W-FC-2017-G2-AM-PP9-12-URU-HON-01,25bf7c1b-af15-4c5e-a6e6-7606bfcd1c26,2017-07-22T00:00:00.000Z,6-0 6-3,Florencia Rossi,URU,Alejandra Obando,HON
